#BJD	p/s	type	error	ref
2458939.12098374	1	ccd	0.00005838	TESS			
2458939.22184281	1	ccd	0.00005914	TESS			
2458939.32292851	1	ccd	0.00005985	TESS			
2458939.42408546	1	ccd	0.00005852	TESS			
2458939.52501452	1	ccd	0.00006953	TESS			
2458939.62602148	1	ccd	0.00005990	TESS			
2458939.72703421	1	ccd	0.00005756	TESS			
2458939.82801160	1	ccd	0.00006012	TESS			
2458939.92909083	1	ccd	0.00005869	TESS			
2458940.03009803	1	ccd	0.00005780	TESS			
2458940.13105470	1	ccd	0.00005841	TESS			
2458946.29316349	1	ccd	0.00007171	TESS			
2458946.39408495	1	ccd	0.00006395	TESS			
2458946.49520711	1	ccd	0.00006505	TESS			
2458946.59620068	1	ccd	0.00005991	TESS			
2458946.69715356	1	ccd	0.00006463	TESS			
2458946.79821324	1	ccd	0.00006590	TESS			
2458946.89914756	1	ccd	0.00006301	TESS			
2458947.00029727	1	ccd	0.00006340	TESS			
2458947.10113191	1	ccd	0.00006313	TESS			
2458947.20224686	1	ccd	0.00006290	TESS			
2458947.30324044	1	ccd	0.00006361	TESS			
2458947.40427392	1	ccd	0.00006165	TESS			
2458947.50527568	1	ccd	0.00006063	TESS			
2458947.60629477	1	ccd	0.00006206	TESS			
2458947.70734013	1	ccd	0.00006133	TESS			
2458947.80828782	1	ccd	0.00006058	TESS			
2458947.90935578	1	ccd	0.00006289	TESS			
2458948.01031524	1	ccd	0.00006653	TESS			
2458948.11141358	1	ccd	0.00006503	TESS			
2458948.21239280	1	ccd	0.00006119	TESS			
2458948.31338953	1	ccd	0.00006066	TESS			
2458948.41440833	1	ccd	0.00006040	TESS			
2458948.51547366	1	ccd	0.00006059	TESS			
2458948.61649774	1	ccd	0.00006281	TESS			
2458948.71738391	1	ccd	0.00005990	TESS			
2458948.81846689	1	ccd	0.00006117	TESS			
2458948.91946195	1	ccd	0.00005935	TESS			
2458949.02058403	1	ccd	0.00006082	TESS			
2458949.12161454	1	ccd	0.00006023	TESS			
2458949.22247750	1	ccd	0.00006289	TESS			
2458949.32350275	1	ccd	0.00005884	TESS			
2458949.42457352	1	ccd	0.00006213	TESS			
2458949.52561331	1	ccd	0.00005980	TESS			
2458949.62662481	1	ccd	0.00006090	TESS			
2458949.72761161	1	ccd	0.00006123	TESS			
2458949.82855249	1	ccd	0.00007151	TESS			
2458949.92959520	1	ccd	0.00006009	TESS			
2458950.03070809	1	ccd	0.00006211	TESS			
2458950.13176458	1	ccd	0.00006226	TESS			
2458950.23266789	1	ccd	0.00005955	TESS			
2458950.33368982	1	ccd	0.00006107	TESS			
2458950.43464985	1	ccd	0.00006047	TESS			
2458950.53573763	1	ccd	0.00005824	TESS			
2458950.63673030	1	ccd	0.00005963	TESS			
2458950.73773072	1	ccd	0.00005988	TESS			
2458950.83884631	1	ccd	0.00005963	TESS			
2458950.93981297	1	ccd	0.00005893	TESS			
2458951.04083810	1	ccd	0.00005953	TESS			
2458951.14181456	1	ccd	0.00006152	TESS			
2458951.24288645	1	ccd	0.00005917	TESS			
2458951.34394681	1	ccd	0.00005943	TESS			
2458951.44490083	1	ccd	0.00005864	TESS			
2458951.54590328	1	ccd	0.00005791	TESS			
2458951.64688345	1	ccd	0.00005926	TESS			
2458951.74795989	1	ccd	0.00005879	TESS			
2458951.84897372	1	ccd	0.00006085	TESS			
2458951.94998957	1	ccd	0.00005841	TESS			
2458952.05096194	1	ccd	0.00006045	TESS			
2458952.15198587	1	ccd	0.00005922	TESS			
2458952.25296654	1	ccd	0.00006671	TESS			
2458952.35402243	1	ccd	0.00006000	TESS			
2458952.45511994	1	ccd	0.00005911	TESS			
2458952.55605064	1	ccd	0.00005792	TESS			
2458952.65710372	1	ccd	0.00006093	TESS			
2458952.75817393	1	ccd	0.00005832	TESS			
2458952.85916863	1	ccd	0.00006190	TESS			
2458952.96013706	1	ccd	0.00005833	TESS			
2458953.06129308	1	ccd	0.00005707	TESS			
2458953.16214625	1	ccd	0.00005990	TESS			
2458953.26321114	1	ccd	0.00006119	TESS			
2458953.36418619	1	ccd	0.00005880	TESS			
2458953.46521107	1	ccd	0.00005667	TESS			
2458953.56623432	1	ccd	0.00005668	TESS			
2458953.66721753	1	ccd	0.00005858	TESS			
2458953.76827855	1	ccd	0.00005862	TESS			
2458953.86929425	1	ccd	0.00005788	TESS			
2458953.97030505	1	ccd	0.00005924	TESS			
2458954.07128667	1	ccd	0.00005840	TESS			
2458954.17234265	1	ccd	0.00005936	TESS			
2458954.27337497	1	ccd	0.00005871	TESS			
2458954.37431304	1	ccd	0.00006078	TESS			
2458954.47543285	1	ccd	0.00005931	TESS			
2458954.57632580	1	ccd	0.00006061	TESS			
2458954.67739551	1	ccd	0.00005953	TESS			
2458954.77850131	1	ccd	0.00005859	TESS			
2458954.87949056	1	ccd	0.00010457	TESS			
2458965.08205	1	ccd	3E-05	pulley et al. 2022			
2458965.18301	1	ccd	4E-05	pulley et al. 2022			
2458989.42697443	1	ccd	0.00002771	Ours	T100_200519		
2458994.07359	1	ccd	5E-05	pulley et al. 2022			
2458997.10417	1	ccd	5E-05	pulley et al. 2022			
2458998.01329	1	ccd	7E-05	pulley et al. 2022			
2459019.32766412	1	ccd	1.30E-05	Er	et	al.	2021
2459027.30791284	1	ccd	1.40E-05	Er	et	al.	2021
2459050.94562	1	ccd	3E-05	pulley et al. 2022			
2459055.28932139	1	ccd	1.40E-05	Er	et	al.	2021
2459190.65071081	1	ccd	5.10E-05	Er	et	al.	2021
2459203.98484	1	ccd	5E-05	pulley et al. 2022			
2459233.17843	1	ccd	3E-05	pulley et al. 2022			
2459258.53345402	1	ccd	1.50E-05	Er	et	al.	2021
2459265.50359738	1	ccd	1.40E-05	Er	et	al.	2021
2459265.9076	1	ccd	7E-05	pulley et al. 2022			
2459266.91788	1	ccd	5E-05	pulley et al. 2022			
2459280.45395467	1	ccd	1.20E-05	Er	et	al.	2021
2459286.41388297	1	ccd	1.30E-05	Er	et	al.	2021
2459286.51490398	1	ccd	1.60E-05	Er	et	al.	2021
2459286.61591597	1	ccd	1.70E-05	Er	et	al.	2021
2459289.1413	1	ccd	3E-05	pulley et al. 2022			
2459296.51549	1	ccd	4E-05	pulley et al. 2022			
2459323.18372	1	ccd	3E-05	pulley et al. 2022			
2459335.40663	1	ccd	5E-05	pulley et al. 2022			
2459366.41855	1	ccd	4E-05	pulley et al. 2022			
2459405.91577	1	ccd	3E-05	pulley et al. 2022			
2459434.90738	1	ccd	3E-05	pulley et al. 2022			
2459553.39918637	1	ccd	0.00008867	TESS			
2459553.50033841	1	ccd	0.00008880	TESS			
2459553.60119095	1	ccd	0.00008692	TESS			
2459553.70220670	1	ccd	0.00008652	TESS			
2459553.80334276	1	ccd	0.00008328	TESS			
2459553.90424582	1	ccd	0.00008297	TESS			
2459554.00523473	1	ccd	0.00008219	TESS			
2459554.10619109	1	ccd	0.00008241	TESS			
2459554.20748110	1	ccd	0.00007962	TESS			
2459554.30839157	1	ccd	0.00008254	TESS			
2459554.40933967	1	ccd	0.00008517	TESS			
2459554.51030790	1	ccd	0.00008015	TESS			
2459554.61130201	1	ccd	0.00008084	TESS			
2459554.71242439	1	ccd	0.00007808	TESS			
2459554.81345301	1	ccd	0.00008164	TESS			
2459554.91448893	1	ccd	0.00008182	TESS			
2459555.01541758	1	ccd	0.00007991	TESS			
2459555.11648168	1	ccd	0.00008037	TESS			
2459555.21755973	1	ccd	0.00007928	TESS			
2459555.31841888	1	ccd	0.00007643	TESS			
2459555.41946576	1	ccd	0.00007624	TESS			
2459555.52044231	1	ccd	0.00008377	TESS			
2459555.62154019	1	ccd	0.00007835	TESS			
2459555.72240856	1	ccd	0.00007677	TESS			
2459555.82360251	1	ccd	0.00007911	TESS			
2459555.92460092	1	ccd	0.00007680	TESS			
2459556.02556447	1	ccd	0.00007846	TESS			
2459556.12665143	1	ccd	0.00007976	TESS			
2459556.22752983	1	ccd	0.00008138	TESS			
2459556.32847691	1	ccd	0.00007896	TESS			
2459556.42965881	1	ccd	0.00007510	TESS			
2459556.53074471	1	ccd	0.00008030	TESS			
2459556.63162335	1	ccd	0.00008022	TESS			
2459556.73273567	1	ccd	0.00007836	TESS			
2459556.83365430	1	ccd	0.00007820	TESS			
2459556.93471096	1	ccd	0.00007749	TESS			
2459557.03570552	1	ccd	0.00007578	TESS			
2459557.13670269	1	ccd	0.00007800	TESS			
2459557.23779984	1	ccd	0.00007438	TESS			
2459557.33890699	1	ccd	0.00007827	TESS			
2459557.43971241	1	ccd	0.00007604	TESS			
2459557.54085045	1	ccd	0.00007885	TESS			
2459557.64180792	1	ccd	0.00007710	TESS			
2459557.74293877	1	ccd	0.00007572	TESS			
2459557.84387581	1	ccd	0.00007530	TESS			
2459557.94481037	1	ccd	0.00007531	TESS			
2459558.04579888	1	ccd	0.00007775	TESS			
2459558.14691430	1	ccd	0.00007351	TESS			
2459558.24800893	1	ccd	0.00007644	TESS			
2459558.34904934	1	ccd	0.00007449	TESS			
2459558.44992189	1	ccd	0.00007685	TESS			
2459558.55102751	1	ccd	0.00007438	TESS			
2459558.65209032	1	ccd	0.00007560	TESS			
2459558.75292367	1	ccd	0.00007387	TESS			
2459558.85396735	1	ccd	0.00007524	TESS			
2459558.95501457	1	ccd	0.00007545	TESS			
2459559.05609760	1	ccd	0.00007272	TESS			
2459559.15703862	1	ccd	0.00007495	TESS			
2459559.25804248	1	ccd	0.00007166	TESS			
2459559.35912094	1	ccd	0.00007410	TESS			
2459559.46005490	1	ccd	0.00007321	TESS			
2459559.56104917	1	ccd	0.00007648	TESS			
2459559.66210515	1	ccd	0.00007396	TESS			
2459559.76319614	1	ccd	0.00007671	TESS			
2459559.86423023	1	ccd	0.00007452	TESS			
2459559.96524325	1	ccd	0.00007452	TESS			
2459560.06617346	1	ccd	0.00007436	TESS			
2459560.16721437	1	ccd	0.00007089	TESS			
2459560.26825012	1	ccd	0.00007259	TESS			
2459560.36929603	1	ccd	0.00007625	TESS			
2459560.47032442	1	ccd	0.00007378	TESS			
2459560.57129871	1	ccd	0.00007176	TESS			
2459560.67219091	1	ccd	0.00007051	TESS			
2459560.77326538	1	ccd	0.00007536	TESS			
2459560.87426649	1	ccd	0.00007135	TESS			
2459560.97540256	1	ccd	0.00007319	TESS			
2459561.07649591	1	ccd	0.00007296	TESS			
2459561.17727347	1	ccd	0.00007178	TESS			
2459561.27847730	1	ccd	0.00007374	TESS			
2459561.37942351	1	ccd	0.00007160	TESS			
2459561.48048041	1	ccd	0.00007113	TESS			
2459561.58160961	1	ccd	0.00008160	TESS			
2459561.68264405	1	ccd	0.00007151	TESS			
2459561.78344990	1	ccd	0.00007110	TESS			
2459561.88441661	1	ccd	0.00007037	TESS			
2459561.98553306	1	ccd	0.00007088	TESS			
2459562.08656715	1	ccd	0.00006962	TESS			
2459562.18753506	1	ccd	0.00007152	TESS			
2459562.28858058	1	ccd	0.00007101	TESS			
2459562.38963555	1	ccd	0.00007286	TESS			
2459562.49068797	1	ccd	0.00006970	TESS			
2459562.59168124	1	ccd	0.00007258	TESS			
2459562.69264	1	ccd	3E-05	pulley et al. 2022			
2459562.69264981	1	ccd	0.00006593	TESS			
2459562.79364000	1	ccd	0.00006938	TESS			
2459562.89468284	1	ccd	0.00007022	TESS			
2459562.99568334	1	ccd	0.00006805	TESS			
2459563.09662753	1	ccd	0.00007195	TESS			
2459563.19777629	1	ccd	0.00006705	TESS			
2459563.29868552	1	ccd	0.00006940	TESS			
2459563.39970484	1	ccd	0.00007017	TESS			
2459563.50087466	1	ccd	0.00006879	TESS			
2459563.60170674	1	ccd	0.00009315	TESS			
2459563.70279089	1	ccd	0.00007018	TESS			
2459563.80383206	1	ccd	0.00006925	TESS			
2459563.90480032	1	ccd	0.00006651	TESS			
2459564.00583351	1	ccd	0.00006537	TESS			
2459564.10677828	1	ccd	0.00006853	TESS			
2459564.20778517	1	ccd	0.00006781	TESS			
2459564.30887541	1	ccd	0.00006863	TESS			
2459564.40982685	1	ccd	0.00006720	TESS			
2459564.51102544	1	ccd	0.00006484	TESS			
2459564.61187321	1	ccd	0.00008103	TESS			
2459566.93530126	1	ccd	0.00008504	TESS			
2459567.03615026	1	ccd	0.00008192	TESS			
2459567.13718869	1	ccd	0.00008187	TESS			
2459567.23835940	1	ccd	0.00007485	TESS			
2459567.33948511	1	ccd	0.00007952	TESS			
2459567.44038590	1	ccd	0.00007371	TESS			
2459567.54135541	1	ccd	0.00007224	TESS			
2459567.64226752	1	ccd	0.00007030	TESS			
2459567.74345262	1	ccd	0.00007051	TESS			
2459567.84456459	1	ccd	0.00006821	TESS			
2459567.94533078	1	ccd	0.00006656	TESS			
2459568.04649485	1	ccd	0.00006773	TESS			
2459568.14754638	1	ccd	0.00006963	TESS			
2459568.24861160	1	ccd	0.00006970	TESS			
2459568.34955850	1	ccd	0.00006581	TESS			
2459568.45049966	1	ccd	0.00006948	TESS			
2459568.55146356	1	ccd	0.00007055	TESS			
2459568.65269262	1	ccd	0.00006756	TESS			
2459568.85457071	1	ccd	0.00006505	TESS			
2459569.05670071	1	ccd	0.00006529	TESS			
2459569.15759624	1	ccd	0.00006514	TESS			
2459569.25870960	1	ccd	0.00006625	TESS			
2459569.35963381	1	ccd	0.00006747	TESS			
2459569.46062371	1	ccd	0.00006782	TESS			
2459569.56176460	1	ccd	0.00006407	TESS			
2459569.66277930	1	ccd	0.00006494	TESS			
2459569.76367930	1	ccd	0.00006492	TESS			
2459569.86474773	1	ccd	0.00006388	TESS			
2459569.96577141	1	ccd	0.00006767	TESS			
2459570.06687080	1	ccd	0.00007036	TESS			
2459570.16787776	1	ccd	0.00006422	TESS			
2459570.26888754	1	ccd	0.00006621	TESS			
2459570.36993750	1	ccd	0.00006644	TESS			
2459570.47088580	1	ccd	0.00006453	TESS			
2459570.57182038	1	ccd	0.00008147	TESS			
2459570.67302971	1	ccd	0.00006315	TESS			
2459570.77394950	1	ccd	0.00006455	TESS			
2459570.87491389	1	ccd	0.00006468	TESS			
2459570.97582771	1	ccd	0.00006709	TESS			
2459571.07694004	1	ccd	0.00006214	TESS			
2459571.17800762	1	ccd	0.00006291	TESS			
2459571.27902225	1	ccd	0.00006494	TESS			
2459571.38009840	1	ccd	0.00006512	TESS			
2459571.48106767	1	ccd	0.00006458	TESS			
2459571.58200605	1	ccd	0.00006334	TESS			
2459571.68306445	1	ccd	0.00006024	TESS			
2459571.78401754	1	ccd	0.00006467	TESS			
2459571.88507816	1	ccd	0.00006363	TESS			
2459571.98618933	1	ccd	0.00006377	TESS			
2459572.08714939	1	ccd	0.00006911	TESS			
2459572.18811173	1	ccd	0.00006180	TESS			
2459572.28919748	1	ccd	0.00008672	TESS			
2459572.39018243	1	ccd	0.00006362	TESS			
2459572.49118709	1	ccd	0.00006253	TESS			
2459572.59229376	1	ccd	0.00006391	TESS			
2459572.69318598	1	ccd	0.00006225	TESS			
2459572.79423720	1	ccd	0.00006330	TESS			
2459572.89518093	1	ccd	0.00006291	TESS			
2459572.99626265	1	ccd	0.00006037	TESS			
2459573.09730185	1	ccd	0.00006168	TESS			
2459573.19823556	1	ccd	0.00006142	TESS			
2459573.29928021	1	ccd	0.00006172	TESS			
2459573.40035051	1	ccd	0.00006266	TESS			
2459573.50136207	1	ccd	0.00006249	TESS			
2459573.60243940	1	ccd	0.00006049	TESS			
2459573.70336244	1	ccd	0.00006769	TESS			
2459573.80448348	1	ccd	0.00006122	TESS			
2459573.90538030	1	ccd	0.00006738	TESS			
2459574.00638456	1	ccd	0.00006019	TESS			
2459574.10740485	1	ccd	0.00006419	TESS			
2459574.20849026	1	ccd	0.00006000	TESS			
2459574.30946578	1	ccd	0.00006136	TESS			
2459574.41049055	1	ccd	0.00006178	TESS			
2459574.51146441	1	ccd	0.00005920	TESS			
2459574.61257754	1	ccd	0.00006010	TESS			
2459574.71354626	1	ccd	0.00006186	TESS			
2459574.81461966	1	ccd	0.00005917	TESS			
2459574.91561610	1	ccd	0.00006234	TESS			
2459575.01656280	1	ccd	0.00006161	TESS			
2459575.11762469	1	ccd	0.00006051	TESS			
2459575.21869142	1	ccd	0.00006303	TESS			
2459575.31975621	1	ccd	0.00006003	TESS			
2459575.42072005	1	ccd	0.00006105	TESS			
2459575.52163201	1	ccd	0.00006091	TESS			
2459575.62273272	1	ccd	0.00005987	TESS			
2459575.72373595	1	ccd	0.00006144	TESS			
2459575.82472940	1	ccd	0.00005977	TESS			
2459575.92578702	1	ccd	0.00006054	TESS			
2459576.02663501	1	ccd	0.00006056	TESS			
2459576.12774595	1	ccd	0.00006175	TESS			
2459576.22878843	1	ccd	0.00005921	TESS			
2459576.32977847	1	ccd	0.00006112	TESS			
2459576.43086937	1	ccd	0.00006210	TESS			
2459576.53185314	1	ccd	0.00005847	TESS			
2459576.63287497	1	ccd	0.00005877	TESS			
2459576.73394775	1	ccd	0.00005897	TESS			
2459576.83496126	1	ccd	0.00005990	TESS			
2459576.93589343	1	ccd	0.00005952	TESS			
2459577.03689562	1	ccd	0.00006021	TESS			
2459577.13791010	1	ccd	0.00006085	TESS			
2459577.23893608	1	ccd	0.00006062	TESS			
2459577.44111521	1	ccd	0.00005818	TESS			
2459577.54188979	1	ccd	0.00005990	TESS			
2459577.64298016	1	ccd	0.00005855	TESS			
2459577.74412769	1	ccd	0.00005840	TESS			
2459577.84502316	1	ccd	0.00005779	TESS			
2459577.94604047	1	ccd	0.00007099	TESS			
2459578.04700945	1	ccd	0.00005950	TESS			
2459578.14809008	1	ccd	0.00005833	TESS			
2459578.24910873	1	ccd	0.00005729	TESS			
2459578.35014666	1	ccd	0.00005748	TESS			
2459578.45113149	1	ccd	0.00005974	TESS			
2459578.55222295	1	ccd	0.00005876	TESS			
2459578.65315201	1	ccd	0.00005857	TESS			
2459596.73499	1	ccd	3E-05	pulley et al. 2022			
2459612.59452	1	ccd	3E-05	pulley et al. 2022			
2459612.69552	1	ccd	5E-05	pulley et al. 2022			
2459638.25257	1	ccd	3E-05	pulley et al. 2022			
2459670.37573963	1	ccd	0.00005105	TESS			
2459670.47668	1	ccd	3E-05	pulley et al. 2022			
2459670.47677875	1	ccd	0.00005218	TESS			
2459670.57779423	1	ccd	0.00005043	TESS			
2459670.67875674	1	ccd	0.00005187	TESS			
2459670.77978851	1	ccd	0.00005208	TESS			
2459670.88077115	1	ccd	0.00004995	TESS			
2459670.98178876	1	ccd	0.00005030	TESS			
2459671.08279260	1	ccd	0.00004925	TESS			
2459671.18383745	1	ccd	0.00004884	TESS			
2459671.28480324	1	ccd	0.00004890	TESS			
2459671.38579915	1	ccd	0.00004965	TESS			
2459671.48689844	1	ccd	0.00004843	TESS			
2459671.58779940	1	ccd	0.00004822	TESS			
2459671.68893581	1	ccd	0.00004927	TESS			
2459671.78985829	1	ccd	0.00005420	TESS			
2459671.89085954	1	ccd	0.00004857	TESS			
2459671.99196904	1	ccd	0.00005011	TESS			
2459672.09287453	1	ccd	0.00004815	TESS			
2459672.19396771	1	ccd	0.00004721	TESS			
2459672.49701228	1	ccd	0.00004904	TESS			
2459672.59799967	1	ccd	0.00004710	TESS			
2459672.69907306	1	ccd	0.00004764	TESS			
2459672.80008704	1	ccd	0.00004800	TESS			
2459672.90106940	1	ccd	0.00004750	TESS			
2459673.00204870	1	ccd	0.00004668	TESS			
2459673.10307921	1	ccd	0.00004810	TESS			
2459673.20411792	1	ccd	0.00004694	TESS			
2459673.30508597	1	ccd	0.00004715	TESS			
2459673.40619140	1	ccd	0.00004666	TESS			
2459673.50723566	1	ccd	0.00004623	TESS			
2459673.60821137	1	ccd	0.00004546	TESS			
2459673.70921560	1	ccd	0.00004631	TESS			
2459673.81025269	1	ccd	0.00004781	TESS			
2459673.91122500	1	ccd	0.00004574	TESS			
2459674.01226459	1	ccd	0.00004558	TESS			
2459674.11334395	1	ccd	0.00004508	TESS			
2459674.21427433	1	ccd	0.00004443	TESS			
2459674.31527470	1	ccd	0.00004588	TESS			
2459674.41636185	1	ccd	0.00004622	TESS			
2459674.51731415	1	ccd	0.00004545	TESS			
2459674.61834336	1	ccd	0.00004536	TESS			
2459674.71940090	1	ccd	0.00004586	TESS			
2459674.82041789	1	ccd	0.00004568	TESS			
2459674.92146061	1	ccd	0.00004522	TESS			
2459675.02241157	1	ccd	0.00004508	TESS			
2459675.12340840	1	ccd	0.00004320	TESS			
2459675.22445451	1	ccd	0.00004480	TESS			
2459675.32543123	1	ccd	0.00004729	TESS			
2459675.42660343	1	ccd	0.00004391	TESS			
2459675.52751767	1	ccd	0.00004586	TESS			
2459675.62852842	1	ccd	0.00004444	TESS			
2459675.72951317	1	ccd	0.00004507	TESS			
2459675.83055175	1	ccd	0.00004489	TESS			
2459676.03257060	1	ccd	0.00004533	TESS			
2459676.13353406	1	ccd	0.00004515	TESS			
2459676.23457440	1	ccd	0.00004706	TESS			
2459676.33562086	1	ccd	0.00004463	TESS			
2459676.43661283	1	ccd	0.00004629	TESS			
2459676.53770800	1	ccd	0.00004506	TESS			
2459676.63861000	1	ccd	0.00004557	TESS			
2459676.73971805	1	ccd	0.00004591	TESS			
2459676.94170366	1	ccd	0.00004472	TESS			
2459677.04273348	1	ccd	0.00004425	TESS			
2459677.14369979	1	ccd	0.00004557	TESS			
2459677.24481134	1	ccd	0.00004369	TESS			
2459677.34579981	1	ccd	0.00004511	TESS			
2459677.44677267	1	ccd	0.00004668	TESS			
2459677.54781888	1	ccd	0.00004533	TESS			
2459677.64879554	1	ccd	0.00004546	TESS			
2459677.74983499	1	ccd	0.00004547	TESS			
2459677.85080377	1	ccd	0.00004606	TESS			
2459677.95188170	1	ccd	0.00004655	TESS			
2459678.05289808	1	ccd	0.00004601	TESS			
2459678.15388003	1	ccd	0.00004608	TESS			
2459678.25493333	1	ccd	0.00004569	TESS			
2459678.35594950	1	ccd	0.00004723	TESS			
2459685.22505677	1	ccd	0.00005621	TESS			
2459685.32608001	1	ccd	0.00005232	TESS			
2459685.42707181	1	ccd	0.00005033	TESS			
2459685.52808708	1	ccd	0.00005004	TESS			
2459685.62915842	1	ccd	0.00004980	TESS			
2459685.73018541	1	ccd	0.00005078	TESS			
2459685.83102518	1	ccd	0.00004912	TESS			
2459685.93211204	1	ccd	0.00005052	TESS			
2459686.03318495	1	ccd	0.00005005	TESS			
2459686.13428816	1	ccd	0.00004821	TESS			
2459686.23520819	1	ccd	0.00004748	TESS			
2459686.33621648	1	ccd	0.00005055	TESS			
2459686.43726900	1	ccd	0.00005014	TESS			
2459686.53830433	1	ccd	0.00004881	TESS			
2459686.63923224	1	ccd	0.00004890	TESS			
2459686.74032800	1	ccd	0.00004936	TESS			
2459686.84137821	1	ccd	0.00004854	TESS			
2459686.94235688	1	ccd	0.00004773	TESS			
2459687.04335202	1	ccd	0.00004923	TESS			
2459687.14431097	1	ccd	0.00004917	TESS			
2459687.24535520	1	ccd	0.00004762	TESS			
2459687.34637708	1	ccd	0.00004750	TESS			
2459687.44740117	1	ccd	0.00004728	TESS			
2459687.54839358	1	ccd	0.00004689	TESS			
2459687.64942788	1	ccd	0.00004706	TESS			
2459687.75044358	1	ccd	0.00004643	TESS			
2459687.85143518	1	ccd	0.00004789	TESS			
2459687.95246757	1	ccd	0.00004748	TESS			
2459688.05350489	1	ccd	0.00004744	TESS			
2459688.15461166	1	ccd	0.00004614	TESS			
2459688.25550398	1	ccd	0.00004793	TESS			
2459688.35651146	1	ccd	0.00004648	TESS			
2459688.45759716	1	ccd	0.00004508	TESS			
2459688.55850773	1	ccd	0.00004621	TESS			
2459688.65954553	1	ccd	0.00004649	TESS			
2459688.76065604	1	ccd	0.00004607	TESS			
2459688.86166235	1	ccd	0.00004837	TESS			
2459688.96263257	1	ccd	0.00004544	TESS			
2459689.06359714	1	ccd	0.00004490	TESS			
2459689.16469748	1	ccd	0.00004704	TESS			
2459689.26568736	1	ccd	0.00004548	TESS			
2459689.46771740	1	ccd	0.00004498	TESS			
2459689.56873194	1	ccd	0.00004539	TESS			
2459689.66973891	1	ccd	0.00004535	TESS			
2459689.77072028	1	ccd	0.00004560	TESS			
2459689.87172989	1	ccd	0.00004558	TESS			
2459689.97278846	1	ccd	0.00004632	TESS			
2459690.07379222	1	ccd	0.00004536	TESS			
2459690.17478498	1	ccd	0.00004570	TESS			
2459690.27585578	1	ccd	0.00004598	TESS			
2459690.37687969	1	ccd	0.00004351	TESS			
2459690.47785744	1	ccd	0.00004510	TESS			
2459690.57885613	1	ccd	0.00004646	TESS			
2459690.67986861	1	ccd	0.00004598	TESS			
2459690.78095851	1	ccd	0.00004630	TESS			
2459690.88196914	1	ccd	0.00004450	TESS			
2459690.98300041	1	ccd	0.00004661	TESS			
2459691.08396249	1	ccd	0.00004578	TESS			
2459691.18505405	1	ccd	0.00004560	TESS			
2459691.28599809	1	ccd	0.00004560	TESS			
2459691.38700106	1	ccd	0.00004588	TESS			
2459691.48807772	1	ccd	0.00004602	TESS			
